0.000000000000000000e+00,-4.081305116415023804e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.726917132735252380e-02,0.000000000000000000e+00
-3.696612268686294556e-02,0.000000000000000000e+00,1.840381068177521229e-03
