0.000000000000000000e+00,5.421028733253479004e-01,0.000000000000000000e+00
5.603199601173400879e-01,0.000000000000000000e+00,1.792333871126174927e-01
0.000000000000000000e+00,2.136039584875106812e-01,0.000000000000000000e+00
